time,year,month,lat,lon,County ,lw_down,sw_down,t,wind,q,pstar,precip,date_time_utc,date_time_local,cosz,diff_rad
1728000,2015,7,-20.3696,-51.4191,Selviria ,362.28815,0,296.69415,2.502353,0.011138056,97477.42,0,7/21/2015 0:00,7/20/2015 21:00,0,0
1738800,2015,7,-20.3696,-51.4191,Selviria ,354.3595,0,294.26138,2.5687375,0.010195303,97502.37,0,7/21/2015 3:00,7/21/2015 0:00,0,0
1749600,2015,7,-20.3696,-51.4191,Selviria ,347.00235,0,292.30768,2.9682748,0.009356811,97406.75,0,7/21/2015 6:00,7/21/2015 3:00,0,0
1760400,2015,7,-20.3696,-51.4191,Selviria ,346.76834,0,290.9666,2.8439343,0.008856532,97445.805,0,7/21/2015 9:00,7/21/2015 6:00,0,0
1771200,2015,7,-20.3696,-51.4191,Selviria ,359.8159,64.07112,292.58203,3.1858644,0.010572896,97709.74,0,7/21/2015 12:00,7/21/2015 9:00,0.425867345,64.07112
1782000,2015,7,-20.3696,-51.4191,Selviria ,398.71072,411.0828,299.03873,3.2765691,0.014162327,97710.766,0,7/21/2015 15:00,7/21/2015 12:00,0.750900138,303.6336205
1792800,2015,7,-20.3696,-51.4191,Selviria ,416.21127,457.7412,300.46985,3.540786,0.014850931,97538.58,0,7/21/2015 18:00,7/21/2015 15:00,0.564719302,207.0065949
1803600,2015,7,-20.3696,-51.4191,Selviria ,397.50208,128.72128,296.88773,2.6863024,0.01327324,97560.98,0,7/21/2015 21:00,7/21/2015 18:00,0,128.72128
1814400,2015,7,-20.3696,-51.4191,Selviria ,381.04248,0,295.2467,3.0455165,0.012229089,97705.59,0,7/22/2015 0:00,7/21/2015 21:00,0,0
1825200,2015,7,-20.3696,-51.4191,Selviria ,351.76,0,290.25497,2.7384248,0.009494661,97705.13,0,7/22/2015 3:00,7/22/2015 0:00,0,0
1836000,2015,7,-20.3696,-51.4191,Selviria ,330.2489,0,287.30463,2.296009,0.008212307,97643.88,0,7/22/2015 6:00,7/22/2015 3:00,0,0
1846800,2015,7,-20.3696,-51.4191,Selviria ,321.6071,0,285.09326,1.8312893,0.007426017,97667.39,0,7/22/2015 9:00,7/22/2015 6:00,0,0
1857600,2015,7,-20.3696,-51.4191,Selviria ,315.26947,95.82137,287.96625,1.2612482,0.008381146,97921.44,0,7/22/2015 12:00,7/22/2015 9:00,0.427709969,94.60412987
1868400,2015,7,-20.3696,-51.4191,Selviria ,358.76132,557.68475,296.30673,1.1821876,0.012193296,97958.97,0,7/22/2015 15:00,7/22/2015 12:00,0.753162974,307.4508587
1879200,2015,7,-20.3696,-51.4191,Selviria ,388.89282,649.5891,300.83325,1.0686723,0.014606642,97729.64,0,7/22/2015 18:00,7/22/2015 15:00,0.566741438,83.75412091
1890000,2015,7,-20.3696,-51.4191,Selviria ,385.10004,216.16333,299.74725,1.720335,0.014624915,97748.44,0,7/22/2015 21:00,7/22/2015 18:00,0,216.16333
1900800,2015,7,-20.3696,-51.4191,Selviria ,359.64273,0,293.77972,2.0902448,0.012154456,97788.39,0,7/23/2015 0:00,7/22/2015 21:00,0,0
1911600,2015,7,-20.3696,-51.4191,Selviria ,341.67096,0,290.41556,2.1699014,0.01090542,97791.445,0,7/23/2015 3:00,7/23/2015 0:00,0,0
1922400,2015,7,-20.3696,-51.4191,Selviria ,332.71442,0,288.63138,2.2948937,0.010234288,97755.3,0,7/23/2015 6:00,7/23/2015 3:00,0,0
1933200,2015,7,-20.3696,-51.4191,Selviria ,326.8427,0,287.27225,2.3237357,0.009625163,97748.43,0,7/23/2015 9:00,7/23/2015 6:00,0,0
1944000,2015,7,-20.3696,-51.4191,Selviria ,331.00806,99.17694,290.91196,2.0912094,0.011194546,97987.48,0,7/23/2015 12:00,7/23/2015 9:00,0.42960277,97.40979851
1954800,2015,7,-20.3696,-51.4191,Selviria ,374.31638,586.2017,299.8,2.140642,0.015020393,98019.02,0,7/23/2015 15:00,7/23/2015 12:00,0.755484548,300.6305267
1965600,2015,7,-20.3696,-51.4191,Selviria ,411.58243,628.4192,304.3065,1.7856395,0.016182939,97804.42,0,7/23/2015 18:00,7/23/2015 15:00,0.568817408,80.78707125
1976400,2015,7,-20.3696,-51.4191,Selviria ,411.5133,179.39635,302.24847,1.7371894,0.015596654,97775.82,0,7/23/2015 21:00,7/23/2015 18:00,0,179.39635
1987200,2015,7,-20.3696,-51.4191,Selviria ,369.92664,0,295.08496,2.2142699,0.012663169,97779.68,0,7/24/2015 0:00,7/23/2015 21:00,0,0
1998000,2015,7,-20.3696,-51.4191,Selviria ,347.1428,0,292.10272,1.9910009,0.012074079,97802.51,0,7/24/2015 3:00,7/24/2015 0:00,0,0
2008800,2015,7,-20.3696,-51.4191,Selviria ,332.50992,0,289.70258,1.8004854,0.011080913,97704.56,0,7/24/2015 6:00,7/24/2015 3:00,0,0
2019600,2015,7,-20.3696,-51.4191,Selviria ,322.46857,0,287.8691,1.7623992,0.010241138,97665.94,0,7/24/2015 9:00,7/24/2015 6:00,0,0
2030400,2015,7,-20.3696,-51.4191,Selviria ,343.34854,97.609634,292.791,1.4343768,0.012831955,97853.21,0,7/24/2015 12:00,7/24/2015 9:00,0.431544682,96.23944899
2041200,2015,7,-20.3696,-51.4191,Selviria ,392.05414,547.75555,302.72546,2.9064713,0.015429766,97832.82,0.000100368,7/24/2015 15:00,7/24/2015 12:00,0.757863297,312.3978243
2052000,2015,7,-20.3696,-51.4191,Selviria ,415.91226,568.65607,305.9749,3.0609148,0.013833769,97619.664,0,7/24/2015 18:00,7/24/2015 15:00,0.570945934,72.68775232
2062800,2015,7,-20.3696,-51.4191,Selviria ,408.0446,182.38112,303.1481,1.98276,0.013278978,97584.914,0,7/24/2015 21:00,7/24/2015 18:00,0,182.38112
2073600,2015,7,-20.3696,-51.4191,Selviria ,379.99738,0,296.37778,3.0463412,0.012114709,97640.73,0,7/25/2015 0:00,7/24/2015 21:00,0,0
2084400,2015,7,-20.3696,-51.4191,Selviria ,367.4081,0,293.92926,3.4980192,0.013054546,97713.17,0,7/25/2015 3:00,7/25/2015 0:00,0,0
2095200,2015,7,-20.3696,-51.4191,Selviria ,355.81326,0,291.80133,2.5965269,0.012291565,97631.016,0,7/25/2015 6:00,7/25/2015 3:00,0,0
2106000,2015,7,-20.3696,-51.4191,Selviria ,350.5389,0,290.03018,2.133229,0.011519763,97625.68,0,7/25/2015 9:00,7/25/2015 6:00,0,0
2116800,2015,7,-20.3696,-51.4191,Selviria ,364.58206,73.042435,291.4987,2.526822,0.011845792,97821.15,0,7/25/2015 12:00,7/25/2015 9:00,0.433534611,73.042435
2127600,2015,7,-20.3696,-51.4191,Selviria ,399.68503,475.02756,298.81073,2.0274715,0.013760968,97803.88,0,7/25/2015 15:00,7/25/2015 12:00,0.760297618,317.2085809
2138400,2015,7,-20.3696,-51.4191,Selviria ,404.0581,602.41376,301.7467,2.367247,0.014281469,97580.07,0,7/25/2015 18:00,7/25/2015 15:00,0.573125704,76.67383513
2149200,2015,7,-20.3696,-51.4191,Selviria ,391.78043,194.96988,299.28906,1.6878517,0.013337121,97567.445,0,7/25/2015 21:00,7/25/2015 18:00,0,194.96988
2160000,2015,7,-20.3696,-51.4191,Selviria ,366.3455,0,294.66257,2.1178608,0.01172263,97670.88,0,7/26/2015 0:00,7/25/2015 21:00,0,0
2170800,2015,7,-20.3696,-51.4191,Selviria ,353.70905,0,292.64566,2.1261272,0.010926035,97653.21,0,7/26/2015 3:00,7/26/2015 0:00,0,0
2181600,2015,7,-20.3696,-51.4191,Selviria ,342.21317,0,290.26675,1.8947192,0.009990912,97554.375,0,7/26/2015 6:00,7/26/2015 3:00,0,0
2192400,2015,7,-20.3696,-51.4191,Selviria ,338.5081,0,288.5867,1.5957593,0.009351321,97573.61,0,7/26/2015 9:00,7/26/2015 6:00,0,0
2203200,2015,7,-20.3696,-51.4191,Selviria ,347.0125,91.96995,291.48032,1.0090821,0.010627511,97736.22,0,7/26/2015 12:00,7/26/2015 9:00,0.435571437,91.76754241
2214000,2015,7,-20.3696,-51.4191,Selviria ,383.3222,553.8553,300.41867,0.6142791,0.013166807,97774.73,0,7/26/2015 15:00,7/26/2015 12:00,0.762785874,314.1456875
2224800,2015,7,-20.3696,-51.4191,Selviria ,410.45392,631.4834,303.78226,1.3218645,0.014217054,97497.81,0,7/26/2015 18:00,7/26/2015 15:00,0.575355378,79.98896954
2235600,2015,7,-20.3696,-51.4191,Selviria ,409.6398,203.73184,302.34064,1.2402207,0.013894303,97492.74,0,7/26/2015 21:00,7/26/2015 18:00,0,203.73184
2246400,2015,7,-20.3696,-51.4191,Selviria ,373.76584,0,296.43817,2.0076628,0.012145103,97593.09,0,7/27/2015 0:00,7/26/2015 21:00,0,0
2257200,2015,7,-20.3696,-51.4191,Selviria ,355.61673,0,293.26782,2.1462636,0.011235663,97571.164,0,7/27/2015 3:00,7/27/2015 0:00,0,0
2268000,2015,7,-20.3696,-51.4191,Selviria ,341.43973,0,290.6681,2.148077,0.010232639,97516.71,0,7/27/2015 6:00,7/27/2015 3:00,0,0
2278800,2015,7,-20.3696,-51.4191,Selviria ,332.92218,0,288.6995,2.0958889,0.00951562,97524.375,0,7/27/2015 9:00,7/27/2015 6:00,0,0
2289600,2015,7,-20.3696,-51.4191,Selviria ,340.94696,102.38081,292.49054,1.8014631,0.011313238,97696.195,0,7/27/2015 12:00,7/27/2015 9:00,0.437654012,100.3869769
2300400,2015,7,-20.3696,-51.4191,Selviria ,381.1071,594.5743,301.06857,2.2933578,0.013241213,97736.414,0,7/27/2015 15:00,7/27/2015 12:00,0.765326391,304.8315069
2311200,2015,7,-20.3696,-51.4191,Selviria ,410.09473,659.1517,304.59985,1.7446128,0.014515269,97470.77,0,7/27/2015 18:00,7/27/2015 15:00,0.577633584,83.13588983
2322000,2015,7,-20.3696,-51.4191,Selviria ,406.07422,203.67383,302.17548,2.1341505,0.014151539,97461.625,0,7/27/2015 21:00,7/27/2015 18:00,0,203.67383
2332800,2015,7,-20.3696,-51.4191,Selviria ,367.83807,0,296.16086,2.6974103,0.011879614,97555.03,0,7/28/2015 0:00,7/27/2015 21:00,0,0
2343600,2015,7,-20.3696,-51.4191,Selviria ,350.05865,0,293.88907,2.7196465,0.010630015,97543.805,0,7/28/2015 3:00,7/28/2015 0:00,0,0
2354400,2015,7,-20.3696,-51.4191,Selviria ,335.25983,0,291.11603,2.6470835,0.009385822,97462.06,0,7/28/2015 6:00,7/28/2015 3:00,0,0
2365200,2015,7,-20.3696,-51.4191,Selviria ,324.67722,0,288.89722,2.646354,0.00841523,97509.19,0,7/28/2015 9:00,7/28/2015 6:00,0,0
2376000,2015,7,-20.3696,-51.4191,Selviria ,332.82486,102.81949,292.38208,2.591092,0.009518629,97731.79,0,7/28/2015 12:00,7/28/2015 9:00,0.439781165,100.8427635
2386800,2015,7,-20.3696,-51.4191,Selviria ,373.46152,592.0195,300.4775,3.3775177,0.010992705,97774.69,0,7/28/2015 15:00,7/28/2015 12:00,0.767917464,307.5195118
2397600,2015,7,-20.3696,-51.4191,Selviria ,403.68555,684.9145,305.50854,3.1293519,0.012962934,97552.9,0,7/28/2015 18:00,7/28/2015 15:00,0.57995892,86.10716638
2408400,2015,7,-20.3696,-51.4191,Selviria ,399.42828,220.69293,302.1229,2.667619,0.01276721,97544.87,0,7/28/2015 21:00,7/28/2015 18:00,0,220.69293
2419200,2015,7,-20.3696,-51.4191,Selviria ,368.56076,0,296.64883,3.1062753,0.01048388,97641.75,0,7/29/2015 0:00,7/28/2015 21:00,0,0
2430000,2015,7,-20.3696,-51.4191,Selviria ,357.15997,0,293.84088,3.2648318,0.009073261,97670.9,0,7/29/2015 3:00,7/29/2015 0:00,0,0
2440800,2015,7,-20.3696,-51.4191,Selviria ,346.0101,0,291.07797,3.1388497,0.008009016,97595.33,0,7/29/2015 6:00,7/29/2015 3:00,0,0
2451600,2015,7,-20.3696,-51.4191,Selviria ,332.15125,0,288.97504,3.0122533,0.007268502,97628.19,0,7/29/2015 9:00,7/29/2015 6:00,0,0
2462400,2015,7,-20.3696,-51.4191,Selviria ,323.257,106.452736,292.37982,2.632321,0.008556367,97869.62,0,7/29/2015 12:00,7/29/2015 9:00,0.441951699,103.8380439
2473200,2015,7,-20.3696,-51.4191,Selviria ,369.41058,607.13135,302.66046,3.124378,0.011649111,97947.59,0,7/29/2015 15:00,7/29/2015 12:00,0.770557352,303.9440771
2484000,2015,7,-20.3696,-51.4191,Selviria ,405.2217,687.8621,307.06305,3.1568809,0.012861647,97735.09,0,7/29/2015 18:00,7/29/2015 15:00,0.582329959,86.28353875
2494800,2015,7,-20.3696,-51.4191,Selviria ,403.06015,213.29839,303.26147,2.8834436,0.012442495,97713.234,0,7/29/2015 21:00,7/29/2015 18:00,0,213.29839
2505600,2015,7,-20.3696,-51.4191,Selviria ,388.95193,0,298.23996,3.5078878,0.010311796,97798.19,0,7/30/2015 0:00,7/29/2015 21:00,0,0
2516400,2015,7,-20.3696,-51.4191,Selviria ,372.54282,0,296.01553,3.3956397,0.009660656,97859.12,0,7/30/2015 3:00,7/30/2015 0:00,0,0
2527200,2015,7,-20.3696,-51.4191,Selviria ,346.0528,0,292.70517,3.2888105,0.008671534,97740.945,0,7/30/2015 6:00,7/30/2015 3:00,0,0
2538000,2015,7,-20.3696,-51.4191,Selviria ,337.9066,0,289.90915,3.1844423,0.007864287,97709.5,0,7/30/2015 9:00,7/30/2015 6:00,0,0
2548800,2015,7,-20.3696,-51.4191,Selviria ,326.56638,108.326164,292.6431,2.9841473,0.008960702,97899.07,0,7/30/2015 12:00,7/30/2015 9:00,0.444164392,105.4294866
2559600,2015,7,-20.3696,-51.4191,Selviria ,370.31848,610.01746,302.29807,3.6299014,0.011480876,97954.75,0,7/30/2015 15:00,7/30/2015 12:00,0.773244285,304.8274589
2570400,2015,7,-20.3696,-51.4191,Selviria ,408.986,672.13654,306.57227,3.194261,0.012347346,97668.734,0,7/30/2015 18:00,7/30/2015 15:00,0.584745244,83.89949326
2581200,2015,7,-20.3696,-51.4191,Selviria ,391.75858,239.46733,302.9888,2.4722774,0.012062567,97592.63,0,7/30/2015 21:00,7/30/2015 18:00,0,239.46733
2592000,2015,7,-20.3696,-51.4191,Selviria ,354.86682,0,296.33618,2.7870994,0.010265262,97665.92,0,7/31/2015 0:00,7/30/2015 21:00,0,0
2602800,2015,7,-20.3696,-51.4191,Selviria ,340.734,0,294.61716,2.8858244,0.009746414,97655.11,0,7/31/2015 3:00,7/31/2015 0:00,0,0
2613600,2015,7,-20.3696,-51.4191,Selviria ,325.52682,0,292.00824,2.7776232,0.008917408,97533,0,7/31/2015 6:00,7/31/2015 3:00,0,0
2624400,2015,7,-20.3696,-51.4191,Selviria ,313.72632,0,289.48532,2.7184923,0.008099168,97522.93,0,7/31/2015 9:00,7/31/2015 6:00,0,0
2635200,2015,7,-20.3696,-51.4191,Selviria ,325.87863,104.705215,293.0248,2.4941077,0.009360389,97758.15,0,7/31/2015 12:00,7/31/2015 9:00,0.446418,102.6819374
2646000,2015,7,-20.3696,-51.4191,Selviria ,369.77747,600.663,303.93097,3.707899,0.01163501,97832.55,0,7/31/2015 15:00,7/31/2015 12:00,0.775976463,310.2658069
2656800,2015,7,-20.3696,-51.4191,Selviria ,390.1302,716.6143,307.20004,3.3282132,0.010192552,97557.51,0,7/31/2015 18:00,7/31/2015 15:00,0.587203295,88.96824072
2667600,2015,7,-20.3696,-51.4191,Selviria ,375.47214,250.2316,303.9042,2.2778554,0.010508901,97559.81,0,7/31/2015 21:00,7/31/2015 18:00,0,250.2316
0,2015,8,-20.3696,-51.4191,Selviria ,343.069,0,295.33896,2.827712,0.008400501,97691.516,0,8/1/2015 0:00,7/31/2015 21:00,0,0
10800,2015,8,-20.3696,-51.4191,Selviria ,332.67273,0,293.5964,2.471346,0.008191182,97738.05,0,8/1/2015 3:00,8/1/2015 0:00,0,0
21600,2015,8,-20.3696,-51.4191,Selviria ,320.039,0,290.85526,2.3117273,0.007774769,97604.7,0,8/1/2015 6:00,8/1/2015 3:00,0,0
32400,2015,8,-20.3696,-51.4191,Selviria ,309.69208,0,288.5276,2.1133735,0.007464554,97564.08,0,8/1/2015 9:00,8/1/2015 6:00,0,0
43200,2015,8,-20.3696,-51.4191,Selviria ,317.8971,87.39664,292.03088,1.503956,0.0092467,97791.03,0,8/1/2015 12:00,8/1/2015 9:00,0.448711257,87.39664
54000,2015,8,-20.3696,-51.4191,Selviria ,358.47256,487.90063,302.2782,2.5917885,0.011764971,97828.45,0,8/1/2015 15:00,8/1/2015 12:00,0.778752059,325.4649404
64800,2015,8,-20.3696,-51.4191,Selviria ,379.487,566.5277,304.87067,2.3500464,0.010010659,97518,0,8/1/2015 18:00,8/1/2015 15:00,0.589702604,126.6115275
75600,2015,8,-20.3696,-51.4191,Selviria ,367.69415,197.68861,301.8786,2.4154177,0.010491167,97427.12,0,8/1/2015 21:00,8/1/2015 18:00,0,197.68861
86400,2015,8,-20.3696,-51.4191,Selviria ,348.07025,0,295.63092,2.8053124,0.009380535,97503.62,0,8/2/2015 0:00,8/1/2015 21:00,0,0
97200,2015,8,-20.3696,-51.4191,Selviria ,335.62308,0,293.8012,2.6644046,0.009543785,97500.164,0,8/2/2015 3:00,8/2/2015 0:00,0,0
108000,2015,8,-20.3696,-51.4191,Selviria ,323.3714,0,291.53238,2.5850053,0.009032674,97347.82,0,8/2/2015 6:00,8/2/2015 3:00,0,0
118800,2015,8,-20.3696,-51.4191,Selviria ,312.3198,0,289.203,2.3603654,0.008521598,97325.18,0,8/2/2015 9:00,8/2/2015 6:00,0,0
129600,2015,8,-20.3696,-51.4191,Selviria ,322.29724,88.13959,292.66803,2.1444314,0.009850349,97557.7,0,8/2/2015 12:00,8/2/2015 9:00,0.451042875,88.13959
140400,2015,8,-20.3696,-51.4191,Selviria ,359.42004,490.02896,302.08524,2.9391284,0.012055177,97587.17,0,8/2/2015 15:00,8/2/2015 12:00,0.781569216,326.7855409
151200,2015,8,-20.3696,-51.4191,Selviria ,380.25803,569.09216,305.07385,2.8876321,0.010538115,97298.89,0,8/2/2015 18:00,8/2/2015 15:00,0.592241641,127.7707595
162000,2015,8,-20.3696,-51.4191,Selviria ,370.92813,199.09753,302.79297,2.0991724,0.010785059,97244.38,0,8/2/2015 21:00,8/2/2015 18:00,0,199.09753
172800,2015,8,-20.3696,-51.4191,Selviria ,348.14243,0,295.2832,2.6706636,0.009405413,97341.516,0,8/3/2015 0:00,8/2/2015 21:00,0,0
183600,2015,8,-20.3696,-51.4191,Selviria ,338.20758,0,294.22513,2.8021827,0.00924727,97406.33,0,8/3/2015 3:00,8/3/2015 0:00,0,0
194400,2015,8,-20.3696,-51.4191,Selviria ,326.2591,0,291.87787,2.6990867,0.008381813,97319.26,0,8/3/2015 6:00,8/3/2015 3:00,0,0
205200,2015,8,-20.3696,-51.4191,Selviria ,315.1879,0,289.62506,2.4207287,0.007730163,97344.836,0,8/3/2015 9:00,8/3/2015 6:00,0,0
216000,2015,8,-20.3696,-51.4191,Selviria ,324.95203,87.983284,292.61612,1.9395926,0.009113275,97598.98,0,8/3/2015 12:00,8/3/2015 9:00,0.453411545,87.983284
226800,2015,8,-20.3696,-51.4191,Selviria ,363.52612,487.47842,303.309,2.5217156,0.011329816,97691.45,0,8/3/2015 15:00,8/3/2015 12:00,0.784426056,327.6871856
237600,2015,8,-20.3696,-51.4191,Selviria ,385.71924,569.8266,306.33612,2.2926888,0.009406467,97443.85,0,8/3/2015 18:00,8/3/2015 15:00,0.594818854,131.9468413
248400,2015,8,-20.3696,-51.4191,Selviria ,377.67917,199.70164,304.53973,0.8977576,0.009714297,97406.875,0,8/3/2015 21:00,8/3/2015 18:00,0,199.70164
259200,2015,8,-20.3696,-51.4191,Selviria ,351.8811,0,297.09967,2.5960429,0.009174325,97485.914,0,8/4/2015 0:00,8/3/2015 21:00,0,0
270000,2015,8,-20.3696,-51.4191,Selviria ,339.19812,0,294.57404,2.4788163,0.008652084,97552.52,0,8/4/2015 3:00,8/4/2015 0:00,0,0
280800,2015,8,-20.3696,-51.4191,Selviria ,329.41226,0,292.22226,2.3297858,0.008270992,97501.164,0,8/4/2015 6:00,8/4/2015 3:00,0,0
291600,2015,8,-20.3696,-51.4191,Selviria ,321.19247,0,290.156,2.2071614,0.007974399,97518.49,0,8/4/2015 9:00,8/4/2015 6:00,0,0
302400,2015,8,-20.3696,-51.4191,Selviria ,340.98474,82.08203,293.75516,1.6723202,0.00971202,97730.375,0,8/4/2015 12:00,8/4/2015 9:00,0.45581594,82.08203
313200,2015,8,-20.3696,-51.4191,Selviria ,382.67664,446.77817,303.72736,2.1366928,0.011692146,97792.67,0,8/4/2015 15:00,8/4/2015 12:00,0.787320675,322.6662301
324000,2015,8,-20.3696,-51.4191,Selviria ,388.84537,566.42084,305.90125,1.9940274,0.009296044,97534.02,0,8/4/2015 18:00,8/4/2015 15:00,0.59743267,143.0541433
334800,2015,8,-20.3696,-51.4191,Selviria ,378.2239,197.47112,303.37158,2.181831,0.009721221,97464.31,0,8/4/2015 21:00,8/4/2015 18:00,0,197.47112
345600,2015,8,-20.3696,-51.4191,Selviria ,367.6968,0,297.02292,2.7805798,0.008777607,97516.07,0,8/5/2015 0:00,8/4/2015 21:00,0,0
356400,2015,8,-20.3696,-51.4191,Selviria ,359.15125,0,295.49304,2.8179667,0.008714526,97520.06,0,8/5/2015 3:00,8/5/2015 0:00,0,0
367200,2015,8,-20.3696,-51.4191,Selviria ,350.35303,0,293.40045,2.6491826,0.0082664,97435.6,0,8/5/2015 6:00,8/5/2015 3:00,0,0
378000,2015,8,-20.3696,-51.4191,Selviria ,341.19086,0,291.42303,2.3314683,0.007893738,97430.836,0,8/5/2015 9:00,8/5/2015 6:00,0,0
388800,2015,8,-20.3696,-51.4191,Selviria ,346.2284,80.63359,294.036,2.0286722,0.009268053,97624.63,0,8/5/2015 12:00,8/5/2015 9:00,0.458254714,80.63359
399600,2015,8,-20.3696,-51.4191,Selviria ,371.8827,483.47708,304.47397,3.0026433,0.008949592,97636.38,0,8/5/2015 15:00,8/5/2015 12:00,0.790251147,329.5283276
410400,2015,8,-20.3696,-51.4191,Selviria ,379.54306,579.24225,305.81122,1.836147,0.008119431,97383.92,0,8/5/2015 18:00,8/5/2015 15:00,0.600081494,125.9933395
421200,2015,8,-20.3696,-51.4191,Selviria ,367.81583,204.31395,302.96753,2.5023205,0.008460012,97266.54,0,8/5/2015 21:00,8/5/2015 18:00,0,204.31395
432000,2015,8,-20.3696,-51.4191,Selviria ,346.76285,0,296.5455,3.0263822,0.007308077,97298.68,0,8/6/2015 0:00,8/5/2015 21:00,0,0
442800,2015,8,-20.3696,-51.4191,Selviria ,335.96616,0,295.30182,3.25441,0.006837165,97315.89,0,8/6/2015 3:00,8/6/2015 0:00,0,0
453600,2015,8,-20.3696,-51.4191,Selviria ,323.47696,0,292.64893,2.938721,0.006390721,97279.94,0,8/6/2015 6:00,8/6/2015 3:00,0,0
464400,2015,8,-20.3696,-51.4191,Selviria ,313.3397,0,290.3772,3.073205,0.00608626,97268.06,0,8/6/2015 9:00,8/6/2015 6:00,0,0
475200,2015,8,-20.3696,-51.4191,Selviria ,319.61163,93.100655,293.60016,2.8265145,0.007491805,97477.83,0,8/6/2015 12:00,8/6/2015 9:00,0.460726501,93.100655
486000,2015,8,-20.3696,-51.4191,Selviria ,355.215,502.5839,303.97354,4.06875,0.009550046,97426.195,0,8/6/2015 15:00,8/6/2015 12:00,0.793215528,332.3181799
496800,2015,8,-20.3696,-51.4191,Selviria ,375.16678,581.93475,306.45178,3.8508337,0.008093902,97185.82,0,8/6/2015 18:00,8/6/2015 15:00,0.602763714,127.2350965
507600,2015,8,-20.3696,-51.4191,Selviria ,362.42017,206.33267,302.86044,2.7265537,0.008369464,97083.78,0,8/6/2015 21:00,8/6/2015 18:00,0.000935149,206.33267
518400,2015,8,-20.3696,-51.4191,Selviria ,341.69327,0,296.6186,3.260042,0.007301259,97102.45,0,8/7/2015 0:00,8/6/2015 21:00,0,0
529200,2015,8,-20.3696,-51.4191,Selviria ,331.84467,0,295.13962,3.5438297,0.006900713,97119.16,0,8/7/2015 3:00,8/7/2015 0:00,0,0
540000,2015,8,-20.3696,-51.4191,Selviria ,321.1236,0,292.77618,3.2335842,0.006433777,97103.14,0,8/7/2015 6:00,8/7/2015 3:00,0,0
550800,2015,8,-20.3696,-51.4191,Selviria ,312.03717,0,290.57724,3.0464394,0.006081985,97150.3,0,8/7/2015 9:00,8/7/2015 6:00,0,0
561600,2015,8,-20.3696,-51.4191,Selviria ,317.02182,94.899734,293.67142,2.6030145,0.007514192,97349.29,0,8/7/2015 12:00,8/7/2015 9:00,0.463229923,94.899734
572400,2015,8,-20.3696,-51.4191,Selviria ,355.95312,507.666,305.0265,3.6084232,0.008920196,97397.22,0,8/7/2015 15:00,8/7/2015 12:00,0.796211854,333.8232772
583200,2015,8,-20.3696,-51.4191,Selviria ,379.27533,586.76215,307.9071,3.4628222,0.007645437,97162.57,0,8/7/2015 18:00,8/7/2015 15:00,0.605477701,124.0102821
594000,2015,8,-20.3696,-51.4191,Selviria ,369.31348,208.41805,304.71686,2.6718562,0.008367457,97129.95,0,8/7/2015 21:00,8/7/2015 18:00,0.002756945,208.41805
604800,2015,8,-20.3696,-51.4191,Selviria ,346.70163,0,297.1453,3.2714636,0.007111568,97212.43,0,8/8/2015 0:00,8/7/2015 21:00,0,0
615600,2015,8,-20.3696,-51.4191,Selviria ,338.85764,0,296.40033,3.5354617,0.006507583,97278.37,0,8/8/2015 3:00,8/8/2015 0:00,0,0
626400,2015,8,-20.3696,-51.4191,Selviria ,327.26193,0,293.8948,3.283878,0.006149746,97267.7,0,8/8/2015 6:00,8/8/2015 3:00,0,0
637200,2015,8,-20.3696,-51.4191,Selviria ,316.76157,0,291.59598,3.1876583,0.005973842,97306.13,0,8/8/2015 9:00,8/8/2015 6:00,0,0
648000,2015,8,-20.3696,-51.4191,Selviria ,323.75656,95.72614,294.63083,2.8791723,0.007488136,97482.586,0,8/8/2015 12:00,8/8/2015 9:00,0.465763582,95.72614
658800,2015,8,-20.3696,-51.4191,Selviria ,359.49454,508.60092,304.5417,3.731438,0.009616357,97551.4,0,8/8/2015 15:00,8/8/2015 12:00,0.799238143,335.0866977
669600,2015,8,-20.3696,-51.4191,Selviria ,382.9068,587.02026,307.56903,3.174752,0.008382057,97331.41,0,8/8/2015 18:00,8/8/2015 15:00,0.608221809,129.7547549
680400,2015,8,-20.3696,-51.4191,Selviria ,369.86975,208.8662,303.46136,2.9230497,0.008473162,97284.47,0,8/8/2015 21:00,8/8/2015 18:00,0.004609357,208.8662
691200,2015,8,-20.3696,-51.4191,Selviria ,349.29184,0,297.9244,3.4227376,0.007488994,97349.086,0,8/9/2015 0:00,8/8/2015 21:00,0,0
702000,2015,8,-20.3696,-51.4191,Selviria ,336.49365,0,296.18265,3.3413887,0.007505717,97410.11,0,8/9/2015 3:00,8/9/2015 0:00,0,0
712800,2015,8,-20.3696,-51.4191,Selviria ,325.46918,0,293.3855,3.0446773,0.007193002,97343.93,0,8/9/2015 6:00,8/9/2015 3:00,0,0
723600,2015,8,-20.3696,-51.4191,Selviria ,318.08984,0,291.16165,3.0308714,0.007015895,97378.18,0,8/9/2015 9:00,8/9/2015 6:00,0,0
734400,2015,8,-20.3696,-51.4191,Selviria ,327.89322,96.11145,294.80594,3.1468282,0.008496843,97595.22,0,8/9/2015 12:00,8/9/2015 9:00,0.468326068,96.11145
745200,2015,8,-20.3696,-51.4191,Selviria ,365.34778,507.29224,303.7385,4.604132,0.010193449,97600.96,0,8/9/2015 15:00,8/9/2015 12:00,0.802292401,336.2487739
